Census year,Block ID,Property ID,Base property ID,Building name,Street address,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers,Latitude,Longitude
2015,378,104602,104602,,64 Harcourt Street ,North Melbourne,,,3,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,,-37.7990454634, 144.951963947
2015,378,103818,103818,Unilodge on Villiers Apartments,51-63 Villiers Street ,North Melbourne,1880,2011,9,Student Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,,-37.7989507093, 144.953347265
2015,378,102232,102232,,94-112 Courtney Street ,North Melbourne,,,3,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.799504216, 144.951592575
2015,378,103822,103822,,91-93 Flemington Road ,North Melbourne,1900,,3,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,,-37.7985840865, 144.952883789
2015,378,103824,103824,,97-103 Flemington Road ,North Melbourne,2011,,8,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,25,,-37.7984429452, 144.952705313
2015,378,104600,104600,,68 Harcourt Street ,North Melbourne,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7989776105, 144.952049297
2015,378,104601,104601,,66 Harcourt Street ,North Melbourne,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7990045514, 144.952014579
2015,378,102233,102233,,86-92 Courtney Street ,North Melbourne,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7998885235, 144.951771847
2015,379,103480,103480,North Melbourne Primary School,200-214 Errol Street,North Melbourne,2009,2011,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,,-37.7984241044, 144.951463301
2015,380,103479,103479,,220-224 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7978207156, 144.950782111
2015,380,103478,103478,,226-228 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7977342458, 144.95087577
2015,380,103829,103829,,123 Flemington Road ,North Melbourne,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7971313355, 144.951204185
2015,380,103825,103825,,9-15 Murphy Street ,North Melbourne,,,3,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,1,-37.7974468354, 144.951547248
2015,380,103827,103827,,119 Flemington Road ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7972864759, 144.951345119
2015,380,103828,103828,The Cliff,121 Flemington Road ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7972090796, 144.95126962
2015,380,106829,106829,,1 Murphy Street ,North Melbourne,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7977867571, 144.951151214
2015,380,106830,106830,,3 Murphy Street ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7977063267, 144.951197372
2015,380,106831,106831,,5 Murphy Street ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7976412276, 144.951251388
2015,380,106832,106832,,7 Murphy Street ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7975277647, 144.95131615
2015,380,110815,110815,,117A Flemington Road ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7973299403, 144.951388661
2015,380,101866,101866,,2A Chapman Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7979274899, 144.95098488
2015,380,103477,103477,,230 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7976760578, 144.950898995
2015,380,110814,110814,,117 Flemington Road ,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7973583598, 144.951433095
2015,380,101863,101863,,8 Chapman Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7978583405, 144.950840482
2015,380,103476,103476,,232 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7976312014, 144.950922222
2015,380,101864,101864,,6 Chapman Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7978733913, 144.950900957
2015,380,101865,101865,,4 Chapman Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7978980169, 144.950945651
2015,380,101867,101867,,2 Chapman Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7979557307, 144.951023211
2015,380,103469,103469,,248 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7972636983, 144.950998391
2015,380,103470,103470,Sargeants,246 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.79730952, 144.950981017
2015,380,103471,103471,Harrington,242-244 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7973792109, 144.950979297
2015,380,103472,103472,,240 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7974478486, 144.950966948
2015,380,103473,103473,,238 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.797493994, 144.950957462
2015,380,103474,103474,Parkview,236 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7975413271, 144.950950629
2015,380,103475,103475,Hillview,234 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7975871854, 144.950942236
2015,380,103468,103468,Lammermoor,250-252 Errol Street,North Melbourne,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7971694569, 144.950966245
2015,401,100435,100435,,7-21 Anderson Street ,West Melbourne (Residential),1900,2002,5,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8047766774, 144.941547017
2015,401,501422,501422,,3-5 Anderson Street ,West Melbourne (Residential),1900,2002,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8050214148, 144.941503219
2015,402,110992,109154,,40 Stawell Street,West Melbourne (Residential),1998,,1,Storage,Low level of accessibility,All entrances have steps,1,0,,-37.8050063755, 144.942809817
2015,402,109757,109757,,503-509 Victoria Street ,West Melbourne (Residential),1990,,1,Storage,Low level of accessibility,All entrances have steps,1,0,,-37.8046773751, 144.942865986
2015,402,110993,109154,,50 Stawell Street,West Melbourne (Residential),1998,,1,Wholesale,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,,-37.8050063755, 144.942809817
2015,402,109151,109151,,49-53 Stawell Street,West Melbourne (Residential),1920,,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8048261119, 144.942326663
2015,402,106594,106594,,152-160 Miller Street ,West Melbourne (Residential),1930,,2,Office,Low level of accessibility,All entrances have steps,1,0,1,-37.8050713301, 144.942281579
2015,402,109153,109153,,513-521 Victoria Street ,West Melbourne (Residential),1940,,1,Storage,Low level of accessibility,All entrances have steps,1,0,,-37.8046173164, 144.942367144
2015,403,109755,109755,,487-491 Victoria Street ,West Melbourne (Residential),1950,,1,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8048294642, 144.943623904
2015,403,105764,105764,,9 Lothian Street,West Melbourne (Residential),,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8050926451, 144.943884743
2015,403,109756,109756,Silk Apartments,493-499 Victoria Street ,West Melbourne (Residential),2008,,4,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,,-37.8048092458, 144.943447725
2015,403,109754,109754,,481-485 Victoria Street ,West Melbourne (Residential),1950,,1,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.804837998, 144.943741043
2015,403,109753,109753,,473-479 Victoria Street ,West Melbourne (Residential),,,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8048579959, 144.943907621
2015,403,106598,106598,,112 Miller Street ,West Melbourne (Residential),,,2,Retail - Showroom,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,,-37.8052045057, 144.943873933
2015,403,106597,106597,,114-118 Miller Street ,West Melbourne (Residential),,,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8052657778, 144.943798357
2015,403,106596,106596,Neville Jeffries House,120-128 Miller Street ,West Melbourne (Residential),,,3,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8051835009, 144.943614716
2015,403,106595,106595,,130-136 Miller Street ,West Melbourne (Residential),1920,,2,Retail - Showroom,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8051600117, 144.943384698
2015,404,109746,109746,,451-455 Victoria Street ,West Melbourne (Residential),1940,,1,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,,-37.8048485149, 144.944840825
2015,404,579419,579419,,113 Abbotsford Street ,West Melbourne (Residential),2003,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,1,-37.8050039017, 144.944814487
2015,404,579418,579418,,111 Abbotsford Street ,West Melbourne (Residential),2003,,3,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8050754018, 144.944868604
2015,404,579417,579417,,85 Silk Place,West Melbourne (Residential),2003,,4,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8050627475, 144.94475349
2015,409,105084,105084,,108-116 Ireland Street,West Melbourne (Residential),,,3,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8062681385, 144.942599791
